"transactionID","accountID","transactionAmountUSD","transactionAmount","transactionCurrencyCode","transactionDate","transactionTime","localHour","transactionIPaddress","ipState","ipPostcode","ipCountryCode","isProxyIP","browserLanguage","paymentInstrumentType","cardType","paymentBillingPostalCode","paymentBillingState","paymentBillingCountryCode","cvvVerifyResult","digitalItemCount","physicalItemCount","label"
"F6E6F205-C915-4FBF-837A-38163126A25A","A985156290472668",5.34,5.34,"USD",20130526,14931,20,74.129,"kentucky","40205","us","false","en-US","CREDITCARD","MC","47131","IN","US","M",1,0,"true"
"3DB2309C-531B-4381-842F-9AB37C47A1D8","A1829582439090690",2015.181,182700,"JPY",20130504,12649,10,182.17,"shizuoka","420","jp","false","ja-JP","CREDITCARD","MC","192-1234","???","JP","M",5,0,"true"
"425DBEBB-6620-4688-9250-AAAD23210752","A985156999796998",92.5,92.5,"USD",20130504,80202,3,50.16,"virginia","20147","us","false","en-US","CREDITCARD","VISA","6073","CT","US","M",0,1,"true"
"9E67AF0A-1089-437B-A4F6-918DAF6D4A87","A1899946865218020",868.6125,78750,"JPY",20130615,80400,17,114.167,"tokyo","100-0000","jp","false","ja-JP","CREDITCARD","VISA","182-0021","???","JP","M",3,0,"true"
"834A0619-7166-452A-9D31-1224EBB54505","A844427390246047",5.39,5.39,"USD",20130526,22948,21,74.67,"new york","12801","us","false","en-US","CREDITCARD","VISA","13209","NY","US","M",1,0,"true"
"3A27F1D6-6B38-461C-ACAE-DCF4F171948C","A844427390246047",5.39,5.39,"USD",20130526,22753,21,74.67,"new york","12801","us","false","en-US","CREDITCARD","VISA","13209","NY","US","M",1,0,"true"
"B4FA5FE0-EBF4-48B9-BDD1-A1D85984E9ED","A844427390246047",5.39,5.39,"USD",20130526,23642,21,74.67,"new york","12801","us","false","en-US","CREDITCARD","VISA","13209","NY","US","M",1,0,"true"
"5BCD2DBE-8524-4445-87E0-910F21C71046","A844427390246047",5.39,5.39,"USD",20130526,23713,21,74.67,"new york","12801","us","false","en-US","CREDITCARD","VISA","13209","NY","US","M",1,0,"true"
"2C432258-F735-495E-A9AB-CA096FD06F25","A844427917687577",113.8665,3399,"THB",20130505,44618,11,113.53,"pattani","0","th","false","th-TH","CREDITCARD","VISA","10110","????????","TH","M",1,0,"true"
"00362076-8152-4083-BE2B-DF9EAFED267D","A985157038067459",156.421301,157.07,"CAD",20130625,234905,17,216.13,"manitoba","r7a 0a1","ca","false","en-CA","CREDITCARD","VISA","L9Y 5A9","ON","CA","M",1,0,"true"
"E7D75E24-1A56-42AA-897B-2422DD8D3592","A1829582585083700",725.1164,538,"EUR",20130616,72020,16,153.137,"tokyo","100-0000","jp","false","ca-AD","CREDITCARD","VISA","AD652","NA","AD","M",2,0,"true"
"949F5D0B-03EF-4FA1-BACC-E0F840D2023C","A1688853647436450",233.74,233.74,"USD",20130505,183958,12,24.13,"illinois","60056","us","false","en-US","CREDITCARD","DISCOVER","60068","IL","US","M",1,0,"true"
"AA7B0F1B-28DC-4BB7-8B92-D39E2828FAAA","A1829582452652820",285.107622,286.29,"CAD",20130505,190710,14,184.107,"quebec","h2y 2j7","ca","false","en-CA","CREDITCARD","MC","G0A 3R0","QC","CA","M",1,0,"true"
"ECFD3EFA-1E0B-48BC-BF6A-BC732CDA1922","A1759222219220920",219.99,219.99,"USD",20130505,200346,12,108.38,"california","90006","us","false","en-US","CREDITCARD","DISCOVER","90230","CA","US","M",1,0,"true"
"235BB229-D32D-4FB2-B5A8-3ADB00AF90CC","A1759222219220650",227.95,227.95,"USD",20130505,200353,13,71.211,"colorado","80126","us","false","en-US","CREDITCARD","DISCOVER","80210","CO","US","M",1,0,"true"
"4667F171-B997-4A44-91A1-CD3DC8CE47C5","A1829582545912390",75.06,75.06,"USD",20130506,10914,20,70.186,"virginia","23509","us","false","en-US","CREDITCARD","MC","14206","NY","US","M",0,1,"true"
"F30E9543-CE26-454E-94E4-5DF1C90CB8EB","A844428086895589",277.728226,278.88,"CAD",20130626,135941,8,198.168,"quebec","h3y 1a1","ca","false","en-CA","CREDITCARD","VISA","V9X 1B7","BC","CA","M",1,0,"true"
"963C822A-65E7-49F1-BFCB-8F2C084894F3","A914801046316168",133.834969,134.39,"CAD",20130616,194727,11,216.218,"british columbia","v3j 1a1","ca","true","en-CA","CREDITCARD","VISA","V2V6P3","BC","CA","M",1,0,"true"
"F47C162C-E900-4963-A643-377B65B5F976","A1759222233978010",725.1164,538,"EUR",20130617,13516,10,114.177,"tokyo","100-0000","jp","false","ca-AD","CREDITCARD","VISA","AD212","NA","AD","M",2,0,"true"
"64301080-C901-46B7-889C-85A402E7D47E","A312155206640006",21.64,21.64,"USD",20130526,85832,2,98.198,"texas","76063","us","false","en-US","PAYPAL","U","NA","NA","US","N",0,1,"true"
"AC844DF5-52D9-4A71-A6B8-690139185C7B","A1055521395382470",153.29,153.29,"USD",20130506,40622,20,174.21,"washington","98168","us","false","en-US","CREDITCARD","MC","98105","WA","US","M",1,0,"true"
"870605EC-4EE9-4096-A8C8-8D5650762C51","A1688853647429950",219.99,219.99,"USD",20130506,51539,21,142.136,"california","90638","us","false","en-US","CREDITCARD","DISCOVER","91606","CA","US","M",1,0,"true"
"3F2EDBFF-5685-41AE-9721-8A146DE9CCF5","A1055521432560100",362.5582,269,"EUR",20130626,235243,0,85.61,"madrid","28001","es","false","eu-ES","CREDITCARD","VISA","48950","Vizcaya","ES","M",1,0,"true"
"009D7889-6961-474C-B571-40CF0664F3DA","A1829582585075920",725.1164,538,"EUR",20130617,22605,11,114.177,"tokyo","100-0000","jp","false","ca-AD","CREDITCARD","VISA","ad214","NA","AD","M",2,0,"true"
"7833DDCC-84C1-4818-8D57-D635B858475C","A844427390246047",5.39,5.39,"USD",20130526,110657,6,74.67,"new york","12801","us","false","en-US","CREDITCARD","VISA","13209","NY","US","M",1,0,"true"
"3A574146-DA17-4D0C-BED4-B4384BFFCB09","A1759222087440720",403.0362,36540,"JPY",20130507,51727,13,222.215,"sichuan","610000","cn","false","ja-JP","CREDITCARD","VISA","182-2312","???","JP","M",1,0,"true"
"1EBE63FB-8412-43B2-91BB-9FA678AA9D85","A1055521424512700",1258.3451,799,"GBP",20130617,173010,17,92.19,"greater london","ec2y","gb","false","en-GB","CREDITCARD","MC","rm8 2fn","NA","GB","M",0,1,"true"
"929F1A90-2D9A-4082-925B-C1DFCE45B317","A1899946952134330",108.24,108.24,"USD",20130722,150414,9,68.93,"texas","77007","us","false","en-US","CREDITCARD","VISA","79912","TX","US","M",1,0,"true"
"097B32B7-5871-4746-BAEE-A98E98C2B7E3","A1688853696485540",233.19,233.19,"USD",20130722,152634,10,67.234,"pennsylvania","17013","us","false","en-US","CREDITCARD","VISA","17820","PA","US","M",1,0,"true"
"3BD87158-787E-436C-94E1-2F46A99BC908","A1688853537590870",219.99,219.99,"USD",20130722,154326,10,68.5,"maryland","20715","us","false","en-US","CREDITCARD","VISA","63017","MO","US","M",1,0,"true"
"33EBC713-C14E-4EFC-9556-709CD2804008","A1055521433814170",280.207942,281.37,"CAD",20130628,101042,5,66.11,"ontario","m3h 6a7","ca","false","en-CA","CREDITCARD","MC","L1R 1H4","ON","CA","M",1,0,"true"
"9D981378-EEC9-4C69-A4B4-496B8706D7C5","A1055521433773280",1258.3451,799,"GBP",20130628,94744,-99,109.99,"bucuresti","70000","ro","false","en-GB","CREDITCARD","MC","se28 8ln","NA","GB","M",0,1,"true"
"B2BF8E12-DCB4-4F86-B4EE-7F957DB1AE02","A1055521433801940",312.55965,299,"AUD",20130628,104052,20,101.161,"new south wales","1005","au","false","en-AU","CREDITCARD","MC","2567","New South Wales","AU","M",1,0,"true"
"5DE8C0C6-1EFE-4F13-8C82-9B858737EB49","A914801056690787",156.421301,157.07,"CAD",20130628,144001,6,108.18,"british columbia","v5h 3z7","ca","false","en-CA","CREDITCARD","VISA","L3V 7G8","ON","CA","M",1,0,"true"
"1DCC60E6-8D95-4E15-B3CA-A59DB77FCFC5","A844427578083373",233.19,233.19,"USD",20130628,144929,9,216.214,"massachusetts","2118","us","false","en-US","CREDITCARD","VISA","19087","PA","US","M",1,0,"true"
"EEAB465A-4328-4884-8A8B-A35895C981D5","A844428080034102",628.3851,399,"GBP",20130618,163813,16,188.29,"greater london","wc1r","gb","true","en-GB","CREDITCARD","MC","ig11 7hu","NA","GB","M",0,2,"true"
"AFC3E0A0-C0E1-4EF6-A2C6-02D90BD6A89B","A985157040723126",280.207942,281.37,"CAD",20130628,235255,18,184.148,"ontario","l6p 1a1","ca","false","en-CA","CREDITCARD","VISA","V6G1R4","BC","CA","M",1,0,"true"
"9AA75B9D-4DA8-461C-ABF5-E268E0FAB36D","A914801057502195",2264.7062,1438,"GBP",20130629,125808,12,149.254,"greater london","se24","gb","true","en-GB","CREDITCARD","VISA","SL4 4FG","NA","GB","M",0,2,"true"
"9F51887E-4C3F-4755-B5A7-D49482A099D7","A1055521425740280",545.93,545.93,"USD",20130619,20033,21,67.223,"tennessee","37621","us","false","en-US","CREDITCARD","VISA","37920","TN","US","M",0,1,"true"
"A8D264E7-E6A6-4EAF-9843-2D509CB47E46","A1055521426258290",149.79,149.79,"USD",20130619,134341,8,216.251,"north carolina","28328","us","false","en-US","CREDITCARD","VISA","28391","NC","US","M",1,0,"true"
"10D5AB9E-D363-49AA-B864-6DE8B5D90C53","A1829582613680180",235.99,235.99,"USD",20130723,114601,5,192.4,"minnesota","55046","us","false","en-US","CREDITCARD","AMEX","55347","MN","US","M",1,0,"true"
"D834DD16-491C-433D-8992-05B86CBF0F19","A1829581375811460",53.8,53.8,"USD",20130723,135620,7,201.247,"san salvador","1702","sv","false","en-US","CREDITCARD","VISA","80014","CO","US","M",0,1,"true"
"4F5DAB07-26E6-479E-BECE-6CF7E44E0959","A844428113609850",156.421301,157.07,"CAD",20130723,143837,6,184.69,"british columbia","v0n 1b0","ca","false","en-CA","CREDITCARD","VISA","P3E 4V1","ON","CA","M",1,0,"true"
"EBA0F18F-BC6D-495E-A863-139986F4B349","A914801057869532",280.207942,281.37,"CAD",20130629,234246,17,24.72,"saskatchewan","s4n 0a1","ca","false","en-CA","CREDITCARD","VISA","L9R 1G5","ON","CA","M",1,0,"true"
"046A33CF-2791-4F1A-A8CE-63D2413A06C6","A914800595758634",199.99,199.99,"USD",20130630,100221,12,105.229,"western cape","7530","za","false","en-US","CREDITCARD","VISA","29690","SC","US","M",1,0,"true"
"A6118021-C4A8-470B-82D5-041A5F0E86C2","A1055521459200960",156.421301,157.07,"CAD",20130723,221649,17,24.138,"ontario","p3a 5w1","ca","false","en-CA","CREDITCARD","MC","L6R2S6","ON","CA","M",1,0,"true"
"1F059661-49D3-4F00-A763-31F08F194A6C","A1829582619627930",100.99,100.99,"USD",20130724,30715,19,98.119,"california","90006","us","false","en-US","CREDITCARD","MC","6037","CT","US","M",1,0,"true"
"F4631FBE-0BAB-499D-A295-465C468D5745","A1688853697002070",99.99,99.99,"USD",20130724,33847,19,216.4,"california","91350","us","false","en-US","CREDITCARD","MC","95111","CA","US","M",1,0,"true"
"B6649F49-019B-443D-BC94-E7303D66D8EE","A844428090818238",155.037042,155.68,"CAD",20130701,32928,22,67.204,"ontario","p3a 5w1","ca","false","en-CA","CREDITCARD","VISA","H1A 5E9","QC","CA","M",1,0,"true"
"A98D9BCB-259A-41BD-98B8-CC96C15D6E4E","A914801058843331",155.037042,155.68,"CAD",20130701,35955,21,24.79,"manitoba","r2c 0a1","ca","false","en-CA","CREDITCARD","MC","V2G2K4","BC","CA","M",1,0,"true"
"DAE06001-DE9C-433F-B6F2-C06989A1712D","A1899947009497280",725.1164,538,"EUR",20130620,141357,23,110.233,"tokyo","100","jp","false","ca-AD","CREDITCARD","MC","AD321","NA","AD","M",2,0,"true"
"7CD47312-9A89-4118-A977-62919D932541","A985157015268058",4.99,4.99,"USD",20130527,151633,10,24.254,"virginia","24016","us","false","en-US","CREDITCARD","MC","24018","VA","US","M",1,0,"true"
"46F54D1A-06C2-4024-8F67-1C24F4393148","A1759222095879590",219.99,219.99,"USD",20130724,41036,23,184.33,"florida","33144","us","false","en-US","CREDITCARD","VISA","92056","CA","US","M",1,0,"true"
"583B2BEA-5443-4079-81D1-144585734BDC","A1759222243200720",219.99,219.99,"USD",20130724,82215,3,50.194,"georgia","30064","us","false","en-US","CREDITCARD","VISA","30346","GA","US","M",1,0,"true"
"8A9C7880-966D-4A03-B503-5BC9A5877949","A985157066072818",1258.3451,799,"GBP",20130724,93816,9,86.173,"greater london","e16","gb","false","en-GB","CREDITCARD","VISA","SN16 9QZ","NA","GB","M",0,1,"true"
"4D2C7C58-8DF8-4A5C-A20C-9AFB34C80E5F","A844428114478210",2626.901702,1667.98,"GBP",20130724,102202,10,109.149,"greater london","sw1e","gb","false","en-GB","CREDITCARD","MC","SO22 6QN","NA","GB","M",0,4,"true"
"FC7414AD-896E-4B0E-8042-ACF70A5543B4","A914801082306335",108.24,108.24,"USD",20130724,103927,4,173.184,"texas","75219","us","false","en-US","CREDITCARD","MC","75115","TX","US","M",1,0,"true"
"71DCA4E9-354E-4999-B2F8-B810B13B177D","A844428114562534",145.347227,145.95,"CAD",20130724,120757,7,173.206,"ontario","l6p 1a1","ca","false","en-CA","CREDITCARD","VISA","S4N7K8","SK","CA","M",1,0,"true"
"A4B0F11E-042E-47DC-AD60-73390B56B049","A985157066361997",156.421301,157.07,"CAD",20130724,153355,10,173.33,"ontario","l1v 1a1","ca","false","en-CA","CREDITCARD","VISA","L6Y2R8","ON","CA","M",1,0,"true"
"846A0956-ED1C-4174-B482-65F8E718CAB8","A1759222272899160",106.24,106.24,"USD",20130724,163010,10,108.255,"illinois","60804","us","false","en-US","CREDITCARD","VISA","60046","IL","US","M",1,0,"true"
"0C0B4213-D70D-498A-A1D3-9B920B1C7BA9","A914801052456946",800.5932,594,"EUR",20130701,95706,-99,109.99,"bucuresti","70000","ro","false","fr-FR","CREDITCARD","MC","93170","NA","FR","M",0,1,"true"
"E503DC10-B2C8-4735-94C2-9899B94247F8","A1055520634696050",326.99,326.99,"USD",20130701,164042,-99,119.92,"national capital region","700","ph","false","en-US","CREDITCARD","VISA","90277","CA","US","M",0,1,"true"
"DB9D4A06-2C68-4C28-8BE4-65C467775586","A1688853697249280",108.09,108.09,"USD",20130724,200614,13,65.113,"arizona","85705","us","false","en-US","CREDITCARD","VISA","85730","AZ","US","M",1,0,"true"
"4D1F079C-019E-440F-840D-3F09C4F493F5","A1055521362569690",544.99,544.99,"USD",20130724,210909,13,167.22,"washington","98052","us","false","en-US","CREDITCARD","VISA","94065","CA","US","M",0,1,"true"
"45A67355-BC51-4B09-A392-49F321C42717","A1055521460231060",116.59,116.59,"USD",20130724,222219,17,151.2,"district of columbia","20026","us","false","en-US","CREDITCARD","VISA","20001","DC","US","M",1,0,"true"
"E1DC401E-577D-4783-A13B-0F2E2F3566AF","A1899947040319970",1507.62,1507.62,"USD",20130724,225252,17,173.75,"pennsylvania","15222","us","false","en-US","CREDITCARD","VISA","15071","PA","US","M",0,1,"true"
"20D771C8-5AEB-466B-959B-1E339946EEC9","A1759222273115370",108.24,108.24,"USD",20130725,71754,2,67.86,"new york","10460","us","false","en-US","CREDITCARD","VISA","77065","TX","US","M",1,0,"true"
"FB722EB6-59BF-48F3-979F-A967FBAC036A","A914801083340906",5033.3804,3196,"GBP",20130725,101923,10,86.178,"greater london","wc2n","gb","false","en-GB","CREDITCARD","MC","NG5 6PQ","NA","GB","M",0,4,"true"
"FE8E7E33-0426-414A-8F2A-48E26FBAA778","A985157109912078",1953.71,1953.71,"USD",20130908,192451,11,98.21,"california","94536","us","false","en-US","CREDITCARD","AMEX","92260","CA","US","M",0,1,"true"
"CEDBDEF3-E681-4CCF-81AC-8EA4433E3DB2","A985157015268058",4.99,4.99,"USD",20130527,201509,15,24.254,"virginia","24016","us","false","en-US","CREDITCARD","MC","24018","VA","US","M",1,0,"true"
"00AADCFD-DD20-49B6-AB3B-A9BB7FFE813B","A1899947040524250",106.74,106.74,"USD",20130725,115628,6,174.54,"pennsylvania","17601","us","false","en-US","CREDITCARD","VISA","27406","NC","US","M",1,0,"true"
"C8441C24-B1F6-455C-AEBB-6415C1034D45","A1688853691375590",233.74,233.74,"USD",20130725,183810,12,108.83,"illinois","60804","us","false","en-US","CREDITCARD","VISA","60629","IL","US","M",1,0,"true"
"F5C7BFB7-532D-4A66-98AE-712A19665862","A844428115929947",106.74,106.74,"USD",20130725,184635,13,76.4,"north carolina","27803","us","false","en-US","CREDITCARD","DISCOVER","27106","NC","US","M",1,0,"true"
"197A57F4-1A62-4E46-88EA-5848D96F49A0","A1055521461373450",222.19,222.19,"USD",20130726,13013,20,24.101,"ohio","44406","us","false","en-US","CREDITCARD","VISA","6751","CT","US","M",1,0,"true"
"417FB3EB-2C76-4C9B-8251-3F2A9EEAFE18","A1899947034476490",237.48,237.48,"USD",20130726,93334,2,68.109,"arizona","85013","us","false","en-US","CREDITCARD","VISA","85250","AZ","US","M",1,0,"true"
"1A528AB8-60E5-4894-B940-27EBED51395A","A1055521438478040",1258.3451,799,"GBP",20130703,125511,12,80.42,"greater london","w1f","gb","false","en-GB","CREDITCARD","MC","cv6 1pz","NA","GB","M",0,1,"true"
"4D012D44-DE49-4F91-B827-A9303BA84A73","A985157068516223",99.99,99.99,"USD",20130726,163551,11,71.199,"georgia","30260","us","false","en-US","CREDITCARD","VISA","30813","GA","US","M",1,0,"true"
"83B167E7-274D-4AAF-B84E-7AF8856CCC74","A844428116864657",105.99,105.99,"USD",20130726,165610,11,24.236,"michigan","48602","us","false","en-US","CREDITCARD","VISA","48335","MI","US","M",1,0,"true"
"30A6C3F1-DCBB-443E-BAB1-17324895AFF4","A985157068873688",531.24,531.24,"USD",20130727,32235,21,108.92,"illinois","60126","us","false","en-US","CREDITCARD","MC","60540","IL","US","M",0,1,"true"
"B34B42C0-A76C-45CB-83FB-BDB15826F3B8","A985157110505183",1935.62,1935.62,"USD",20130909,203536,15,24.99,"georgia","30309","us","false","en-US","CREDITCARD","AMEX","30291","GA","US","M",0,1,"true"
"22A26CA9-EC8E-4740-81F8-3CA47E7446F2","A914800991566277",72.73,72.73,"USD",20130819,210818,16,208.13,"massachusetts","2090","us","false","en-US","CREDITCARD","VISA","53703","WI","US","M",2,0,"true"
"5EF11572-6A0D-4705-95FE-A39233CAA990","A914801107453822",640.93,640.93,"USD",20130819,214135,16,216.15,"new york","14534","us","false","en-US","CREDITCARD","DISCOVER","7304","NJ","US","M",0,1,"true"
"6FCD3C23-1F8C-402E-BECB-B0701A6EEDBD","A844428117817643",99.99,99.99,"USD",20130727,164415,11,173.16,"georgia","31701","us","false","en-US","CREDITCARD","VISA","31014","GA","US","M",1,0,"true"
"103A7FA3-B94F-40BA-A870-89ED7B8DF451","A844428117842037",100.99,100.99,"USD",20130727,171903,12,64.252,"connecticut","6450","us","false","en-US","CREDITCARD","VISA","6704","CT","US","M",1,0,"true"
"29C23BCE-8742-4D0C-8015-2C4F25C004A3","A985157069523518",106.24,106.24,"USD",20130727,175449,11,75.21,"illinois","60608","us","false","en-US","CREDITCARD","VISA","60025","IL","US","M",1,0,"true"
"B175A435-0CBC-41C8-822F-23CFDEDF078B","A985157069523518",106.24,106.24,"USD",20130727,175706,11,75.21,"illinois","60608","us","false","en-US","CREDITCARD","VISA","60025","IL","US","M",1,0,"true"
"C8F2B4C3-90DC-4236-B22A-A54FDC9562CE","A914801085687576",99.99,99.99,"USD",20130727,181606,11,69.145,"montana","59047","us","false","en-US","CREDITCARD","VISA","59901","MT","US","M",1,0,"true"
"88B0B0F6-63D0-4C45-AE17-8BD877CF7E77","A1759222273793590",108.24,108.24,"USD",20130727,181817,12,64.31,"texas","75202","us","false","en-US","CREDITCARD","VISA","76180","TX","US","M",1,0,"true"
"134381EA-FB42-49C2-A9E6-D684D7CC87A1","A914801085714630",99.99,99.99,"USD",20130727,190547,11,184.1,"oregon","97321","us","false","en-US","CREDITCARD","VISA","97305","OR","US","M",1,0,"true"
"EF95B0B6-3CA6-48FA-A397-0EF6BEDF0596","A1829582638319170",153.11079,189,"SGD",20130910,134208,21,202.166,"none","0","sg","false","en-SG","CREDITCARD","VISA","128797","NA","SG","M",1,0,"true"
"F9695E38-879D-4FBC-9581-78470AD7BAFB","A985156985147412",124.11,124.11,"USD",20130820,52644,23,50.104,"indiana","46368","us","false","en-US","CREDITCARD","VISA","47527","IN","US","M",0,1,"true"
"386D1900-4133-4F9F-8D39-2242150E0001","A844428118003888",85.39,85.39,"USD",20130727,214824,16,184.57,"ohio","43026","us","false","en-US","CREDITCARD","VISA","43016","OH","US","M",1,0,"true"
"7C54319B-DCCC-4A4D-859F-09D83FAB3BDA","A914801084944768",1086.9,1086.9,"USD",20130728,23049,18,108.62,"washington","98168","us","false","en-US","CREDITCARD","VISA","99224","WA","US","M",10,0,"true"
"2ED3FB03-B8F1-4279-9889-ABAD6EDA5690","A1759222176060310",108.29,108.29,"USD",20130728,54917,0,75.133,"michigan","49401","us","false","en-US","CREDITCARD","VISA","99336","WA","US","M",1,0,"true"
"618E121D-4371-42DF-85F5-824A4D515511","A844428118236161",99.99,99.99,"USD",20130728,54937,0,67.77,"florida","32812","us","false","en-US","CREDITCARD","VISA","33145","FL","US","M",1,0,"true"
"FD887BE6-5B80-412E-934B-EA738C7A8E23","A1899947041144170",106.99,106.99,"USD",20130728,75002,23,199.58,"california","92123","us","false","en-US","CREDITCARD","VISA","2889","RI","US","M",1,0,"true"
"1793CE90-94CE-4403-B1F3-EFDE5B9083E8","A844427988815904",211.98,211.98,"USD",20130728,82324,1,24.117,"idaho","83706","us","false","en-US","CREDITCARD","VISA","83713","ID","US","M",2,0,"true"
"19400473-179B-4FD7-8574-25049F090B8C","A1899947041641430",99.99,99.99,"USD",20130728,135811,8,108.64,"south carolina","29204","us","false","en-US","CREDITCARD","VISA","29579","SC","US","M",1,0,"true"
"9EA3ED74-2182-4BAF-9EBD-DCACB9B76841","A1688853698667290",105.99,105.99,"USD",20130728,144314,9,72.23,"west virginia","26362","us","false","en-US","CREDITCARD","VISA","25143","WV","US","M",1,0,"true"
"AE1ED413-A3EF-4631-B6EB-B6A7B8F01E0D","A1899946885578630",219.99,219.99,"USD",20130705,51132,0,24.164,"florida","33603","us","false","en-US","CREDITCARD","VISA","33032","FL","US","M",1,0,"true"
"FF3AE26E-68F9-4275-A940-66572120AD3D","A1759222108288920",219.99,219.99,"USD",20130705,83437,0,108.38,"california","90006","us","false","en-US","CREDITCARD","VISA","91762","CA","US","M",1,0,"true"
"0E382CDF-E358-40BA-BC8E-AB468BD85C62","A1829582459961590",219.99,219.99,"USD",20130705,132032,5,108.202,"california","95050","us","false","en-US","CREDITCARD","VISA","95648","CA","US","M",1,0,"true"
"7DA53021-5219-4F65-AD2D-ACEC917E9AF8","A1055520931256710",233.74,233.74,"USD",20130910,201500,15,50.176,"new york","10020","us","false","en-US","CREDITCARD","VISA","1376","MA","US","M",1,0,"true"
"3E43B1F0-7A7C-4FCA-9CDC-569B67D6EF09","A844427777152743",238.96,238.96,"USD",20130820,155937,10,24.215,"new york","10020","us","false","en-US","CREDITCARD","VISA","11704","NY","US","M",1,0,"true"
"19DD3BBF-28AD-4D2E-A723-06A616F39FA0","A844427859125045",1319.4962,979,"EUR",20130820,183503,19,82.158,"madrid","28001","es","false","eu-ES","CREDITCARD","MC","28942","Madrid","ES","M",0,1,"true"
"273E7C1F-64E4-4E14-B6E5-AB224538D5C9","A1759222108288810",233.19,233.19,"USD",20130705,190145,13,24.22,"south dakota","57105","us","false","en-US","CREDITCARD","VISA","57106","SD","US","M",1,0,"true"
"CFD4EF36-96C0-4190-AE26-E5E16A3F9631","A844427461838428",127.49,127.49,"USD",20130705,202736,15,24.165,"ohio","44720","us","false","en-US","CREDITCARD","VISA","44720","OH","US","N",1,0,"true"
"EB90AAB5-EA67-40F7-ADA8-8F4871EA9CAA","A985157047326837",139.99,139.99,"USD",20130706,5138,19,71.24,"pennsylvania","17103","us","false","en-US","CREDITCARD","VISA","32514","FL","US","M",1,0,"true"
"B6C0A303-EAC1-4AC4-BC6A-36925A2F5F76","A1899946885579360",219.99,219.99,"USD",20130706,74233,2,174.58,"florida","32162","us","false","en-US","CREDITCARD","VISA","33437","FL","US","M",1,0,"true"
"412C0FCA-E7E3-4C55-A8A2-6C28E679F131","A1688853536658920",219.99,219.99,"USD",20130706,105453,2,24.176,"nevada","89512","us","false","en-US","CREDITCARD","VISA","89178","NV","US","M",1,0,"true"
"E674C7DD-B230-4BAD-93EA-E746CF943B87","A1055520836848550",219.99,219.99,"USD",20130821,24420,18,108.192,"california","92604","us","false","en-US","CREDITCARD","VISA","92833","CA","US","M",1,0,"true"
"D6ED8E6C-1667-4CEC-8F6B-34912B20FC0E","A914801108660269",1258.3451,799,"GBP",20130821,50557,5,2.99,"birmingham","b1","gb","false","en-GB","CREDITCARD","VISA","LE10 2HJ","NA","GB","M",0,1,"true"
"3A80CA92-808B-44E4-B23E-232F43E917C2","A914800864617064",233.74,233.74,"USD",20130821,74429,1,108.72,"illinois","60804","us","false","en-US","CREDITCARD","VISA","60123","IL","US","M",1,0,"true"
"0EE1D0E9-D35E-42DC-A108-3CC25C5E2001","A1688853685564920",213.99,213.99,"USD",20130729,112027,5,173.236,"illinois","60608","us","false","en-US","CREDITCARD","DISCOVER","8221","NJ","US","M",1,0,"true"
"95F03B82-6944-42B9-9798-B6B1BF3E2438","A844428119696057",2516.6902,1598,"GBP",20130729,161430,16,82.132,"greater london","e9","gb","true","en-GB","CREDITCARD","MC","Tw3 2bn","NA","GB","M",0,2,"true"
"F2C76D17-244F-49B4-941B-C9E9818AA746","A914801109281160",150,150,"USD",20130821,180458,11,69.15,"colorado","80264","us","false","en-US","CREDITCARD","VISA","80120","CO","US","M",1,0,"true"
"BA82A4F0-A25C-498E-B3C0-2763BA0A2A07","A985157071765649",199.98,199.98,"USD",20130730,12851,17,76.24,"california","92604","us","false","en-US","CREDITCARD","MC","94561","CA","US","M",2,0,"true"
"FAD5E562-FEC2-4473-92F3-3EE4C6A067CC","A985157071784026",105.59,105.59,"USD",20130730,20033,20,68.185,"wisconsin","53725","us","false","en-US","CREDITCARD","MC","53154","WI","US","M",1,0,"true"
"83662B78-3F2E-4FAA-8B5D-7DBB3D35D46E","A914801087931474",105.99,105.99,"USD",20130730,25758,21,72.78,"pennsylvania","19133","us","false","en-US","CREDITCARD","MC","19082","PA","US","M",1,0,"true"
"E7E8DB4F-B6C2-4821-B553-DF4C4A0B13EE","A985156546590097",117.69,117.69,"USD",20130912,12741,20,72.95,"pennsylvania","15222","us","false","en-US","CREDITCARD","VISA","15135","PA","US","M",1,0,"true"
"5CCBDF98-B36B-4D41-9CC1-B3A04A896221","A1688853691682840",81.002899,99.99,"SGD",20130707,140222,22,115.66,"none","0","sg","false","en-SG","CREDITCARD","VISA","310122","NA","SG","M",1,0,"true"
"E34D2570-82AF-4ECD-BC2D-BDB66EC69838","A985156400120705",199.99,199.99,"USD",20130707,201724,21,85.169,"yvelines","78000","fr","false","en-US","CREDITCARD","MC","50533","IA","US","M",1,0,"true"
"D14026F2-6339-4AA0-9D45-8F926EE43B1E","A844428097376601",260.370211,261.45,"CAD",20130708,2150,17,96.53,"alberta","t1a 0a1","ca","false","en-CA","CREDITCARD","VISA","S6H6X6","SK","CA","M",1,0,"true"
"A8E7A4F3-67DA-4D6D-8C54-554BCACFB83F","A985157049342932",277.728226,278.88,"CAD",20130708,35421,19,24.84,"british columbia","v5k 1a1","ca","false","en-CA","CREDITCARD","VISA","S4R3Y5","SK","CA","M",1,0,"true"
